# word	per_million
嘮	0.0568
山山水水	0.0568
推背圖	0.0568
棉紡廠	0.0568
様	0.0568
消隱	0.0568
精雕細刻	0.0568
連州	0.0568
醢	0.0568
鐵蒺藜	0.0568
降龍	0.0568
入喉	0.0567
分餾	0.0567
單面山	0.0567
求好	0.0567
專版	0.0567
本乎	0.0567
醉拳	0.0567
三勝制	0.0567
減俸	0.0567
滿場	0.0567
粵語版	0.0567
英雄館	0.0567
上集	0.0566
唁電	0.0566
左外野	0.0566
左心房	0.0566
梗犬	0.0566
祈盼	0.0566
閉會	0.0566
黨刊	0.0566
丹麥語	0.0566
名片盒	0.0566
含鹽	0.0566
書影	0.0566
編寫出	0.0566
凹坑	0.0566
合作人	0.0566
土耳其浴	0.0566
左慈	0.0566
燐	0.0566
笑破	0.0566
踢腳板	0.0566
釅	0.0566
家貧	0.0566
生下去	0.0566
昆士蘭州	0.0565
咑	0.0565
磷脂	0.0565
芡粉	0.0565
薄情郎	0.0565
衣不蔽體	0.0565
迴腸	0.0565
嚴歌苓	0.0565
特留分	0.0565
茂名市	0.0565
血盟	0.0565
金融部	0.0565
鳩山	0.0565
拉布	0.0565
聯系	0.0565
西嶺	0.0565
飛天遁地	0.0565
中國貨	0.0565
俯仰無愧	0.0565
夏利	0.0565
官微	0.0565
疊映	0.0565
費爾茲獎	0.0565
鴨絨	0.0565
黑川	0.0565
外陰	0.0565
專誠	0.0565
川口	0.0565
張穎	0.0565
彩線	0.0565
恣情	0.0565
撒賴	0.0565
樸學	0.0565
瘢	0.0565
碣	0.0565
空架子	0.0565
網路卡	0.0565
艾子	0.0565
蔣百里	0.0565
豬兒	0.0565
排期	0.0564
永德	0.0564
小團	0.0564
肉絲麵	0.0564
踹開	0.0564
接合點	0.0564
炭疽熱	0.0564
范登堡	0.0564
負載量	0.0564
刑犯	0.0563
尾道	0.0563
拌合	0.0563
細滑	0.0563
聽審	0.0563
菲林	0.0563
廣告語	0.0563
戰團	0.0563
最適化	0.0563
殲滅戰	0.0563
泛光	0.0563
索馬里	0.0563
試錯	0.0563
說真話	0.0563
關回	0.0563
一丁目	0.0563
仙翁	0.0563
免檢	0.0563
十字街	0.0563
單開	0.0563
專利品	0.0563
廊下	0.0563
怵然	0.0563
犴	0.0563
翼翼	0.0563
苯甲酸鈉	0.0563
諾夫	0.0563
軍略	0.0563
逭	0.0563
閒雅	0.0563
假皮	0.0563
優異性	0.0563
扮戲	0.0563
標下來	0.0563
移栽	0.0563
大蒜素	0.0562
餅屑	0.0562
修短	0.0562
崑腔	0.0562
布洛芬	0.0562
戊戌政變	0.0562
潯	0.0562
狗血淋頭	0.0562
袞袞	0.0562
週全	0.0562
鳥松鄉	0.0562
麥梗	0.0562
回收期	0.0562
扣人	0.0562
觔斗雲	0.0562
讀劇	0.0562
龍頭股	0.0562
侏	0.0562
名不正言不順	0.0562
商訂	0.0562
偏題	0.0562
宇和島	0.0562
擗	0.0562
朱貝爾	0.0562
流火	0.0562
相依相偎	0.0562
矩陣式	0.0562
長槍	0.0562
陳武	0.0562
圓整	0.0561
糖膏	0.0561
群賢	0.0561
鶯歌鎮	0.0561
昭通市	0.0561
茂物	0.0561
轉製	0.0561
複線	0.0561
低昂	0.0561
刨出來	0.0561
布白	0.0561
代買	0.0561
控制線	0.0561
擴充性	0.0561
海洋館	0.0561
茪	0.0561
蝦丸	0.0561
踏空	0.0561
天兒	0.0560
拿到手	0.0560
瘢痕	0.0560
髕	0.0560
汪倫	0.0560
直腸鏡	0.0560
貼平	0.0560
踩過	0.0560
回軟	0.0560
樹林鎮	0.0560
浣腸	0.0560
掃盪	0.0559
門卡	0.0559
喜幛	0.0559
蒜蓉	0.0559
堂課	0.0559
巨鱷	0.0559
棲息處	0.0559
歧出	0.0559
灕江	0.0559
證監局	0.0559
同座	0.0559
名宿	0.0559
問詢	0.0559
嘩地	0.0559
圻	0.0559
外徑	0.0559
春心蕩漾	0.0559
潮頭	0.0559
球狀物	0.0559
神聖感	0.0559
蔫	0.0559
貸出	0.0559
重水	0.0559
馬嵬坡	0.0559
色板	0.0558
材料商	0.0558
芒果汁	0.0558
道路網	0.0558
平光	0.0558
指爪	0.0558
鋃鐺入獄	0.0558
出閘	0.0558
居宅	0.0558
武術界	0.0558
沙縣	0.0558
航天局	0.0558
跑龍套	0.0558
開駛	0.0558
京阪	0.0558
勞燕分飛	0.0558
牷	0.0558
超發	0.0558
拭目	0.0557
提子	0.0557
瞄向	0.0557
碰掉	0.0557
誤稱	0.0557
醅	0.0557
驒	0.0557
鸕	0.0557
營建商	0.0557
藏頭詩	0.0557
農委	0.0557
露背裝	0.0557
風險度	0.0557
淹蓋	0.0556
眉形	0.0556
裝載量	0.0556
切菜	0.0556
南北線	0.0556
安裝費	0.0556
小鋪	0.0556
招福	0.0556
短程線	0.0556
范植偉	0.0556
阿洛	0.0556
嗜睡症	0.0556
新買	0.0556
比才	0.0556
琚	0.0556
艙室	0.0556
同人	0.0556
圓房	0.0556
壓舌板	0.0556
幽明	0.0556
接界	0.0556
比翼	0.0556
渾似	0.0556
虯	0.0556
面磚	0.0556
改來	0.0556
粗放式	0.0556
細明體	0.0556
胡楊林	0.0556
設到	0.0556
運下	0.0556
高技術	0.0556
雯雯	0.0555
公曆	0.0555
暗格	0.0555
雨人	0.0555
上座率	0.0555
塗漆	0.0555
格點	0.0555
韻律舞	0.0555
初來	0.0555
引以為憾	0.0555
攤出	0.0555
環境權	0.0555
米酒頭	0.0555
蒼莽	0.0555
警司	0.0555
資料集	0.0555
開閉	0.0555
克洛德	0.0554
執手	0.0554
壯語	0.0554
披麻戴孝	0.0554
毛毛躁躁	0.0554
沃恩	0.0554
滿臉通紅	0.0554
瀅	0.0554
男風	0.0554
肯尼亞	0.0554
賭友	0.0554
銀狐	0.0554
錯解	0.0554
陶然亭	0.0554
頂上來	0.0554
岳陽樓記	0.0554
擬辦	0.0554
藤球	0.0554
塵粒	0.0553
安家立業	0.0553
濫好人	0.0553
牙病	0.0553
琴手	0.0553
阮文紹	0.0553
麈	0.0553
包班制	0.0553
手式	0.0553
祼	0.0553
踼	0.0553
一以貫之	0.0553
媚娘	0.0553
杜南	0.0553
波詭雲譎	0.0553
澤民	0.0553
不能幹	0.0553
坐山觀虎鬥	0.0553
屯溪	0.0553
平度市	0.0553
科甲	0.0553
表達法	0.0553
馬利蘭州	0.0553
高蹈	0.0553
淘金夢	0.0553
深蹲	0.0553
助劑	0.0552
肺出血	0.0552
薄荷油	0.0552
阿塔	0.0552
倦態	0.0552
冥間	0.0552
北坡	0.0552
受援	0.0552
撒拉族	0.0552
正在學	0.0552
蜜語	0.0552
謝赫	0.0552
霎那間	0.0552
保康	0.0552
專業版	0.0552
新聞網站	0.0552
農資	0.0552
遼寧街	0.0552
冰棍	0.0552
吉林市	0.0552
怕鬼	0.0552
撣邦	0.0552
蘇繡	0.0552
囡囡	0.0552
國產片	0.0552
小夥	0.0552
德里克	0.0552
本線	0.0552
熨貼	0.0552
醜話	0.0552
併力	0.0551
十節	0.0551
嗾	0.0551
坎坎	0.0551
寇仇	0.0551
感天動地	0.0551
淮北市	0.0551
紀實性	0.0551
線軸	0.0551
肅反	0.0551
自留地	0.0551
負性	0.0551
賴掉	0.0551
運數	0.0551
阿爾及利亞人	0.0551
靈智	0.0551
夾持	0.0551
廣河縣	0.0551
訓練課	0.0551
京胡	0.0551
中脊	0.0551
地檢處	0.0551
終南	0.0551
藤製	0.0551
褲腰帶	0.0551
香豆素	0.0551
楊麗娟	0.0550
求勝心	0.0550
蘿蔔絲餅	0.0550
費翔	0.0550
劉丹	0.0550
特愛	0.0550
白川鄉	0.0550
赤峰市	0.0550
陪審	0.0550
中央處	0.0550
權錢	0.0550
肥仔	0.0550
輕歌劇	0.0550
偽飾	0.0550
呔	0.0550
小床	0.0550
歐冶子	0.0550
沙利文	0.0550
溈	0.0550
督署	0.0550
聲名狼籍	0.0550
雞兒	0.0550
剝製	0.0550
玩出來	0.0550
衛生員	0.0550
試管嬰兒	0.0550
踩水	0.0550
輪值表	0.0550
燻烤	0.0549
穩定期	0.0549
窗簾布	0.0549
光碟版	0.0549
原棉	0.0549
文字稿	0.0549
木欄	0.0549
海獸	0.0549
訃	0.0549
青磚	0.0549
亓	0.0549
縭	0.0549
雙聲道	0.0549
主項	0.0549
業務局	0.0549
競投	0.0549
七言律詩	0.0549
九萬五千	0.0549
咿呀	0.0549
噴氣式	0.0549
楊妃	0.0549
法壇	0.0549
第二性	0.0549
老謝	0.0549
蕭條期	0.0549
神秘人	0.0548
劇曲	0.0548
查找	0.0548
減肥法	0.0548
窩窩	0.0548
內痔	0.0548
反應物	0.0548
塵世間	0.0548
極至	0.0548
殺絕	0.0548
軍管區	0.0548
一點通	0.0547
全能型	0.0547
平快	0.0547
批售	0.0547
案由	0.0547
親中派	0.0547
中秋帖	0.0547
模範省	0.0547
發予	0.0547
素子	0.0547
迎人	0.0547
遇阻	0.0547
乙方	0.0547
孔乙己	0.0547
存貨量	0.0547
慣技	0.0547
直進	0.0547
矢口	0.0547
繁亂	0.0547
銦	0.0547
黑褐	0.0547
招入	0.0547
裝甲師	0.0547
高產	0.0547
五力	0.0546
波國	0.0546
畫像石	0.0546
直筒	0.0546
袖長	0.0546
匯流排	0.0546
瓦隆	0.0546
豆沙餡	0.0546
座上	0.0546
梅洛	0.0546
鬧熱滾滾	0.0546
人寰	0.0546
南雄	0.0546
大忙人	0.0546
大發作	0.0546
暗黃	0.0546
檢覈	0.0546
王志	0.0546
繖	0.0546
超常規	0.0546
木乃伊化	0.0545
捐物	0.0545
福大	0.0545
踏尋	0.0545
加洗	0.0545
國家報	0.0545
按出	0.0545
摸骨	0.0545
烈度	0.0545
脫臭	0.0545
運輸船	0.0545
初嘗	0.0544
卡納維爾角	0.0544
厭女	0.0544
大賠	0.0544
抨	0.0544
姦殺案	0.0544
平快車	0.0544
檢查法	0.0544
漳平	0.0544
無用論	0.0544
豐台區	0.0544
赤兔馬	0.0544
飲水器	0.0544
司鐸	0.0544
奶品	0.0544
廠衛	0.0544
後半生	0.0544
柳腰	0.0544
統治力	0.0544
聯鎖	0.0544
聽曲	0.0544
詞頻	0.0544
誅心	0.0544
馬六甲海峽	0.0544
倒角	0.0543
達夫	0.0543
思春	0.0543
藤牌	0.0543
飼料雞	0.0543
傳感	0.0543
奧運賽	0.0543
奬	0.0543
尚志	0.0543
怡保	0.0543
擇機	0.0543
李玉	0.0543
蝦油	0.0543
認可度	0.0543
邁爾士	0.0543
噴入	0.0543
尚存	0.0543
巴斯夫	0.0543
留言簿	0.0543
膺任	0.0543
轉法	0.0543
醜到	0.0543
預斷	0.0543
饕	0.0543
高格調	0.0543
黑曜岩	0.0543
點主	0.0543
仁壽縣	0.0543
付之東流	0.0543
利安	0.0543
嚴於	0.0543
妄稱	0.0543
存根	0.0543
故伎	0.0543
杭士基	0.0543
板鴨	0.0543
永州市	0.0543
清洌	0.0543
羅格	0.0543
肇造	0.0543
自沉	0.0543
評標	0.0543
拜金女	0.0542
穀粉	0.0542
包裝費	0.0542
投壺	0.0542
熱質	0.0542
出新	0.0541
表姨	0.0541
路政	0.0541
鮪魚肚	0.0541
噭	0.0541
女囚	0.0541
新昌	0.0541
濟源	0.0541
田邊	0.0541
空降師	0.0541
印歐語	0.0541
期終	0.0541
油嘴	0.0541
濾光鏡	0.0541
興亡史	0.0541
藍采和	0.0541
醋罈子	0.0541
重九	0.0541
音效師	0.0541
線描	0.0541
西施犬	0.0541
長斑	0.0541
鯪鯉	0.0541
悶虧	0.0540
藝術照	0.0540
分散性	0.0540
口傳心授	0.0540
悍妻	0.0540
祝告	0.0540
臺車	0.0540
金屬罐	0.0540
守紀	0.0540
左乳	0.0540
攀枝	0.0540
楊毅	0.0540
江之島	0.0540
泰順街	0.0540
超不爽	0.0540
關不住	0.0540
清腸	0.0540
磁盤	0.0540
變聲期	0.0540
購貨	0.0540
龍生九子	0.0540
下乘	0.0540
器質	0.0540
採擇	0.0540
擐	0.0540
沈尹默	0.0540
竇娥冤	0.0540
萬壽寺	0.0540
貝當	0.0540
躄	0.0540
阨	0.0540
靶標	0.0540
堆壘	0.0539
小行星	0.0539
橫結腸	0.0539
木材行	0.0539
萬國旗	0.0539
鵝掌	0.0539
吹下	0.0539
金雞納	0.0539
僑資	0.0538
履帶式	0.0538
恢復性	0.0538
扯不清	0.0538
捲土	0.0538
春桃	0.0538
滕王閣	0.0538
盧卡申科	0.0538
天開	0.0538
小恩小惠	0.0538
漂染	0.0538
行銷網	0.0538
豆腐心	0.0538
隆興	0.0538
高鼻	0.0538
髮梳	0.0538
報上去	0.0538
宜陽	0.0538
彭澤	0.0538
悠閑	0.0538
抽點	0.0538
捅死	0.0538
沃茲尼克	0.0538
煙靄	0.0538
疑心生暗鬼	0.0538
皺痕	0.0538
端麗	0.0538
細論	0.0538
酣醉	0.0538
餓死鬼	0.0538
騷貨	0.0538
髂腰肌	0.0538
魔怪	0.0538
刮出來	0.0538
跳錶	0.0538
拉拉隊	0.0537
海參威	0.0537
熏蒸	0.0537
堅不可摧	0.0537
偶像派	0.0537
煮火鍋	0.0537
薩爾達	0.0537
螺螄	0.0537
魚翅羹	0.0537
出省	0.0537
噪聲	0.0537
大環	0.0537
太陽時	0.0537
年休	0.0537
炮管	0.0537
台州市	0.0537
執行權	0.0537
嬗	0.0537
煩心事	0.0537
繪卷	0.0537
賀州	0.0537
句容市	0.0537
征收	0.0537
槍炮聲	0.0537
樣本量	0.0537
涿鹿縣	0.0537
漢滿	0.0537
王俊	0.0537
稅官	0.0537
站臺	0.0537
篆文	0.0537
遂寧市	0.0537
鍛鐵	0.0537
雲翳	0.0537
低齡化	0.0536
夾具	0.0536
活躍性	0.0536
後蓋	0.0536
改收	0.0536
輪完	0.0536
幼稚教育	0.0536
過犯	0.0536
面晤	0.0536
鬧烘烘	0.0536
入珠	0.0536
坍落	0.0536
掛式	0.0536
晉級賽	0.0536
殲擊機	0.0536
私益	0.0536
緩徵	0.0536
陸川	0.0536
克什米爾	0.0536
含片	0.0536
壽司店	0.0536
昔為	0.0536
波諾	0.0536
溎	0.0536
蓋樓	0.0536
充入	0.0535
名歌	0.0535
孤影	0.0535
安道爾	0.0535
官氣	0.0535
書訊	0.0535
泊岸	0.0535
珠圓玉潤	0.0535
買官	0.0535
預試	0.0535
鸝	0.0535
剔牙	0.0535
留言本	0.0535
學習機	0.0534
尺骨	0.0534
折傷	0.0534
新井	0.0534
李國豪	0.0534
毛尖	0.0534
募化	0.0534
祁連	0.0534
蓬髮	0.0534
討人	0.0534
變不了	0.0534
除病	0.0534
鳥類學	0.0534
商用化	0.0534
單次	0.0534
國輪	0.0534
奠禮	0.0534
曉陽	0.0534
李佳	0.0534
物價局	0.0534
益通	0.0534
美術師	0.0534
出庫	0.0534
商事法	0.0534
擁簇	0.0534
敖德薩	0.0534
脊髓炎	0.0534
顧長衛	0.0534
黃金週	0.0534
公正不阿	0.0534
哈利法克斯	0.0534
戰國七雄	0.0534
改編權	0.0534
柔韌性	0.0534
狀紙	0.0534
神輿	0.0534
趺	0.0534
陳傳興	0.0534
離婚案	0.0534
低電壓	0.0533
拆招	0.0533
遲頓	0.0533
額濟納	0.0533
冒頭	0.0533
鬆放	0.0533
三級跳遠	0.0533
大老級	0.0533
監利	0.0533
張文	0.0533
散裝船	0.0533
春雨綿綿	0.0533
法律性	0.0533
粥少僧多	0.0533
諮文	0.0533
守成不易	0.0532
寫景	0.0532
心有靈犀	0.0532
李青	0.0532
氣門	0.0532
熏香	0.0532
畫龍	0.0532
磁鐵礦	0.0532
等級制	0.0532
靛青	0.0532
博斯普魯斯	0.0532
束狀	0.0532
煙嵐	0.0532
簡策	0.0532
風輪	0.0532
對錶	0.0532
死胎	0.0532
花容失色	0.0532
補防	0.0532
依蘭	0.0531
國界線	0.0531
正負號	0.0531
百分之十幾	0.0531
國務次卿	0.0531
紅燒魚	0.0531
遙祭	0.0531
大串	0.0531
安佳	0.0531
暐	0.0531
面版	0.0531
高度計	0.0531
龍川	0.0531
修睦	0.0531
優勝劣汰	0.0531
始點	0.0531
小牌	0.0531
恂	0.0531
聖器	0.0531
言謝	0.0531
贊美	0.0531
遝	0.0531
出錯率	0.0530
一言喪邦	0.0530
家養	0.0530
明成	0.0530
荒瘠	0.0530
坎兒	0.0530
布勞恩	0.0530
得安	0.0530
恭王府	0.0530
格蘭仕	0.0530
討巧	0.0530
靈獸	0.0530
頭角崢嶸	0.0530
丹迪	0.0529
俊雄	0.0529
俥	0.0529
內出	0.0529
原語	0.0529
名滿天下	0.0529
完全性	0.0529
小分隊	0.0529
巡游	0.0529
張超	0.0529
復用	0.0529
擲下	0.0529
空口無憑	0.0529
管理性	0.0529
訴權	0.0529
刮板	0.0529
港城	0.0529
成成	0.0529
花格子	0.0529
香會	0.0529
北電	0.0528
吹葉機	0.0528
夏目	0.0528
學畫畫	0.0528
審過	0.0528
翠亨村	0.0528
花團	0.0528
蒜茸	0.0528
鉅量	0.0528
六安市	0.0528
劣酒	0.0528
可乘	0.0528
嵙	0.0528
爵士樂隊	0.0528
犰狳	0.0528
網名	0.0528
不撓	0.0528
五營	0.0528
出首	0.0528
匯流點	0.0528
啼笑	0.0528
實體法	0.0528
底版	0.0528
徑路	0.0528
應接	0.0528
改型	0.0528
改悔	0.0528
散架	0.0528
橄欖球場	0.0528
水紅	0.0528
烈風	0.0528
相貼	0.0528
葳蕤	0.0528
阻障	0.0528
陶陶然	0.0528
單極	0.0527
壓延	0.0527
決議書	0.0527
點券	0.0527
怎行	0.0527
早戀	0.0527
昌都	0.0527
深凹	0.0527
澤被	0.0527
瀘州市	0.0527
眼生	0.0527
翻為	0.0527
衝倒	0.0527
零號	0.0527
婚典	0.0527
引戰	0.0527
穿耳洞	0.0527
銅條	0.0527
奮起直追	0.0527
格拉納達	0.0527
老路子	0.0527
鑲成	0.0527
五弟	0.0526
分領	0.0526
卡隆	0.0526
印第安納波利斯	0.0526
四體不勤	0.0526
在理	0.0526
服服帖帖	0.0526
水沫	0.0526
渴念	0.0526
澤地	0.0526
狂態	0.0526
蓮花生	0.0526
行署	0.0526
輸出品	0.0526
近人	0.0526
敷上	0.0526
野山羊	0.0526
龍井鄉	0.0526
刀功	0.0526
楊宗保	0.0526
黃流	0.0526
善莫大焉	0.0526
氣層	0.0526
洋灰	0.0526
熱水管	0.0526
勢弱	0.0525
字首	0.0525
一榮俱榮	0.0525
一股勁	0.0525
不為瓦全	0.0525
伏臥	0.0525
低陷	0.0525
八面體	0.0525
名噪	0.0525
奄奄	0.0525
守約	0.0525
攪渾	0.0525
晏然	0.0525
江東區	0.0525
汩	0.0525
深湛	0.0525
清越	0.0525
煦	0.0525
牢實	0.0525
用去	0.0525
眼睜睜地	0.0525
私酒	0.0525
膽戰	0.0525
苗苗	0.0525
討價	0.0525
遊觀	0.0525
遠勝於	0.0525
酷烈	0.0525
鬧騰	0.0525
人高馬大	0.0525
土路	0.0525
站過去	0.0525
訪遍	0.0525
踢起來	0.0525
魚船	0.0525
仲夏夜	0.0524
副總工程師	0.0524
教授級	0.0524
空調機	0.0524
間諜片	0.0524
中低檔	0.0524
勸善	0.0524
揭榜	0.0524
台機	0.0524
同機	0.0524
憂悒	0.0524
新妝	0.0524
沈痾	0.0524
鐵路局長	0.0524
鳳凰縣	0.0524
呈堂	0.0524
存立	0.0524
寄信	0.0524
巴特爾	0.0524
年利	0.0524
求生不得	0.0524
照登	0.0524
舔拭	0.0524
表型	0.0524
證券法	0.0524
龍虎鬥	0.0524
亞人	0.0524
交權	0.0524
劉德	0.0524
喪亂	0.0524
套衫	0.0524
慌成	0.0524
璅	0.0524
石經	0.0524
藤蘿	0.0524
陸小鳳	0.0524
起床號	0.0523
銷掉	0.0523
均霑	0.0523
捲心	0.0523
新雨	0.0523
張順	0.0523
橫出	0.0523
潑下	0.0523
無存	0.0523
細雨綿綿	0.0523
險關	0.0523
劵	0.0522
周星	0.0522
尾氣	0.0522
扣取	0.0522
文號	0.0522
資科	0.0522
張致	0.0522
演起	0.0522
相差不多	0.0522
艾薇	0.0522
追補	0.0522
家駒	0.0522
得分為	0.0522
曉月	0.0522
衝壓	0.0522
春春	0.0522
逆溫	0.0522
五色旗	0.0521
大份	0.0521
整成	0.0521
縣鄉	0.0521
調回去	0.0521
厚壁	0.0521
唬唬	0.0521
扒土	0.0521
昂昂	0.0521
籠蓋	0.0521
蝌蚪文	0.0521
酒缸	0.0521
感情線	0.0521
李若彤	0.0521
絎	0.0521
貴賓廳	0.0521
付款人	0.0521
侈言	0.0521
寶元	0.0521
年收入	0.0521
懸疑劇	0.0521
提貨單	0.0521
梁某	0.0521
煙台市	0.0521
豪言	0.0521
飄洋	0.0521
冷語	0.0521
劇增	0.0521
奉守	0.0521
座標系	0.0521
引狼入室	0.0521
復興社	0.0521
文學化	0.0521
棋路	0.0521
渡渡鳥	0.0521
籤條	0.0521
背運	0.0521
茂縣	0.0521
壓板	0.0520
延平郡王	0.0520
接給	0.0520
痀僂	0.0520
跳走	0.0520
通過來	0.0520
導航儀	0.0520
性傾向	0.0520
葉蘭	0.0520
雙曲	0.0520
卡口	0.0519
壓寶	0.0519
整機	0.0519
星雲獎	0.0519
案號	0.0519
歐拉朱萬	0.0519
消光	0.0519
滬語	0.0519
籃架	0.0519
花蛤	0.0519
亂吃	0.0519
易碎品	0.0519
雲石	0.0519
忘性	0.0519
有志氣	0.0519
求借	0.0519
浮盪	0.0519
爭出	0.0519
窄到	0.0519
綻露	0.0519
飛賊	0.0519
小石	0.0519
懵懵	0.0519
月尾	0.0519
計算到	0.0519
軟泥	0.0519
香菜葉	0.0519
三行	0.0518
站上來	0.0518
丟分	0.0518
地面戰	0.0518
忘詞	0.0518
流拍	0.0518
選段	0.0518
飾釦	0.0518
勻淨	0.0518
大粒	0.0518
烤雞翅	0.0518
琺瑯彩	0.0518
不感	0.0518
側重點	0.0518
加餐	0.0518
子宮壁	0.0518
怪傑	0.0518
成冊	0.0518
揭陽市	0.0518
明面	0.0518
磕磕絆絆	0.0518
翡翠谷	0.0518
衢州市	0.0518
跳讀	0.0518
拿命	0.0517
椰殼	0.0517
聚氨酯	0.0517
路緣	0.0517
靠海	0.0517
修正法	0.0517
押隊	0.0517
斤兩	0.0517
驚到	0.0517
八百壯士	0.0516
大薯	0.0516
張家口市	0.0516
矬	0.0516
臨溪	0.0516
輪旋曲	0.0516
信達	0.0516
繫有	0.0516
餘情	0.0516
值日官	0.0516
占星師	0.0516
四鄰	0.0516
大忙	0.0516
妙解	0.0516
幹警	0.0516
減數	0.0516
潛游	0.0516
球檯	0.0516
發言稿	0.0516
空論	0.0516
義薄雲天	0.0516
軍毯	0.0516
輻射性	0.0516
龍家	0.0516
兄弟情	0.0515
固始縣	0.0515
小馬達	0.0515
收儲	0.0515
熔化成	0.0515
免疫法	0.0515
台和	0.0515
拍立得	0.0515
搖臂	0.0515
示範村	0.0515
肯學	0.0515
輻射力	0.0515
麵餃	0.0515
俗艷	0.0515
建明	0.0515
指數化	0.0515
樂清	0.0515
砲車	0.0515
卓越性	0.0515
南風窗	0.0515
叱罵	0.0515
壓榨機	0.0515
拉伕	0.0515
樣片	0.0515
珍物	0.0515
編輯器	0.0515
茱莉雅	0.0515
鄰區	0.0515
銀輝	0.0515
陰差陽錯	0.0515
雲水僧	0.0515
電鰻	0.0515
協調好	0.0514
大龍街	0.0514
異丙醇	0.0514
裁培	0.0514
顯白	0.0514
中位數	0.0514
射籃	0.0514
嶽麓	0.0514
師德	0.0514
所向披靡	0.0514
禾草	0.0514
譯寫	0.0514
赤陶	0.0514
小影	0.0514
擀成	0.0514
軒軒	0.0514
黃日華	0.0514
南極仙翁	0.0513
太康	0.0513
守財	0.0513
法克	0.0513
王方	0.0513
王水	0.0513
舊夢	0.0513
銀婚	0.0513
伙伕	0.0513
包產到戶	0.0513
提多	0.0513
暗碼	0.0513
游弋	0.0513
硌	0.0513
縈懷	0.0513
美眷	0.0513
膨脹率	0.0513
茹苦含辛	0.0513
造句法	0.0513
連接性	0.0513
命宮	0.0512
哭哭笑笑	0.0512
彗核	0.0512
當手	0.0512
均攤	0.0512
早自修	0.0512
機械手	0.0512
盤絲洞	0.0512
積勞	0.0512
伊隆	0.0512
大陸架	0.0512
滑向	0.0512
爬格子	0.0512
眼鏡盒	0.0512
竑	0.0512
剛正不阿	0.0512
吸積	0.0512
夏布	0.0512
崔鶯鶯	0.0512
巍	0.0512
核蛋白	0.0512
沖去	0.0512
泉下	0.0512
淼	0.0512
甥兒	0.0512
遊離	0.0512
邪祟	0.0512
靡靡	0.0512
韮	0.0512
初段	0.0511
春嬌	0.0511
產自	0.0511
酯類	0.0511
開快	0.0511
龍池	0.0511
人畜	0.0511
接不了	0.0511
竹工	0.0511
駝鈴	0.0511
入境問俗	0.0511
掩蔽物	0.0511
概稱	0.0511
物阜民豐	0.0511
聯產	0.0511
血點	0.0511
隊旗	0.0511
五龍	0.0511
刺參	0.0511
審計員	0.0511
服到	0.0511
漸成	0.0511
神華	0.0511
超重量級	0.0511
圍勦	0.0510
易人	0.0510
生好	0.0510
等額	0.0510
鮟	0.0510
凝注	0.0510
唐樓	0.0510
多諾萬	0.0510
孤陋	0.0510
往下墜	0.0510
指揮艙	0.0510
時運不濟	0.0510
氣嘟嘟	0.0510
沃爾特	0.0510
浡	0.0510
胎膜	0.0510
蠅營狗苟	0.0510
里斯	0.0510
頓號	0.0510
鯔	0.0510
黎平	0.0510
房租費	0.0510
手把手	0.0510
芥子氣	0.0510
鐵沙掌	0.0510
一蹴可成	0.0509
七萬四千	0.0509
烏拉草	0.0509
獨往	0.0509
蘇台德	0.0509
黏滯性	0.0509
塱	0.0509
簽出	0.0509
過敏史	0.0509
食法	0.0509
下箸	0.0509
妊娠期	0.0509
胛骨	0.0509
一套套	0.0508
儲藏量	0.0508
呼啦圈	0.0508
打空	0.0508
棒針	0.0508
小謝	0.0508
快於	0.0508
止不了	0.0508
高產量	0.0508
拿不了	0.0508
板著臉	0.0508
長山	0.0508
丹巴	0.0508
優人神鼓	0.0508
夏慕尼	0.0508
抵用	0.0508
温	0.0508
龍門路	0.0508
座鐘	0.0508
演武	0.0508
除斑	0.0508
集郵冊	0.0508
副科	0.0507
歐克	0.0507
牙雕	0.0507
融合式	0.0507
借條	0.0507
彎頭	0.0507
打照面	0.0507
換下去	0.0507
新化鎮	0.0507
求死	0.0507
田畦	0.0507
省料	0.0507
黑五類	0.0507
盤龍	0.0506
鐵尺	0.0506
招商會	0.0506
用戶群	0.0506
科技局	0.0506
逅	0.0506
動員會	0.0506
富良野	0.0506
掉毛	0.0506
根特	0.0506
澆下	0.0506
過晚	0.0506
雞尾	0.0506
外飾	0.0506
御寶	0.0506
成圈	0.0506
排除法	0.0506
瑞亞	0.0506
神鷹	0.0506
跑速	0.0506
頇	0.0506
三伯	0.0505
大里市	0.0505
廳房	0.0505
棉服	0.0505
洩入	0.0505
消化酶	0.0505
淺紅	0.0505
經驗談	0.0505
變回去	0.0505
付掉	0.0505
塞班	0.0505
泰華	0.0505
內飾	0.0505
多道	0.0505
民商	0.0505
發射架	0.0505
雪藏	0.0505
預發	0.0505
顯示屏	0.0505
左外野手	0.0505
機槍手	0.0505
軍徽	0.0505
遍覽	0.0505
配圖	0.0505
大賭	0.0504
悽惶	0.0504
擠上去	0.0504
未見得	0.0504
氙	0.0504
減員	0.0504
番話	0.0504
西索	0.0504
轟轟聲	0.0504
鉢	0.0504
靜等	0.0504
代做	0.0504
惡露	0.0504
潛水鏡	0.0504
理平頭	0.0504
虛功	0.0504
北汽	0.0503
唐國強	0.0503
填報	0.0503
溫布利	0.0503
白花油	0.0503
考法	0.0503
合同法	0.0503
