# qstring	phrase	weight	tags
1K~KLP	銀行法	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
?02_2f{?	隻字未提	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|_Mlo=\Y	大乘經典	-2.27	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9>WBU3|_	中國科大	-2.28	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4L\0	長屋	-2.28	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
|?4a	尼莫	-2.29	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
08of9P	超少女	-2.31	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
vU:LCi7f	北洋艦隊	-2.31	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
91cH	阿猴	-2.31	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
ha4CPAC0	霍格華茲	-2.32	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
~_tPea	納瓦洛	-2.32	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
L`T0	夏希	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
C7zj	威訊	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
vHxU	瑠美	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WeEi	配線	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WB9K	國麟	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
iH=M	熟成	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
aMec	龍介	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
p?Ml	十勝	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
wTA1	海拉	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4_T0	寺西	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
}^GL	智強	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9Km0ZG	林書豪	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
11\OA_5_[O	虛擬記憶體	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
RP=A	卡匣	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
~_tPVB	納瓦羅	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Lj0T	近鐵	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
];NO	金紙	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
rAEm	駁二	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
D10J	哈連	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
?>C:[30i	松山車站	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
cRE09K	葛斯林	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
89ROR@	周子瑜	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
yK>C	唐澤	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|?^P	妮雅	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
?lvT	孟楷	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
:b5_0Z[O	惡意軟體	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
m0nk	書狀	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
KP3@	瑪奇	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
=MM<	盛岡	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|YQM^=2@	轉型升級	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Z_]OYe	助理費	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
5E0_3:	學士班	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
rgVe5_	後備役	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
:Px8	旅歐	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
5_o=CMN_	液晶螢幕	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
U:L`	千夏	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
T_RdRlOD	固態硬碟	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
GYy_^:	坦帕灣	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
q=A_?0mJ	星際之門	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
p?_`QYYc	石化產業	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0\S_]O^j	網路理論	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|JBXthOd	人口販賣	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
aJ:iQ=CR	全面封鎖	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
TJpash_`	原作漫畫	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
5ETJ8XWk	學園偶像	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
[1~lzOR0	家用主機	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
A_\_7iKl	技術驗證	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
tAE0{h0W	摩斯漢堡	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
GKokTJ01	文創園區	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
LPi_[O}^	法律體制	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0\S_^Hvf	網路投票	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
LdE0@b	艾斯特	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
AlRO3@	鄧紫棋	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
O_q;3@	傅崐萁	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
T_@>g:C_	僱傭關係	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
BYKZ1_4L	坂本日常	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
KZWBWG3>	本國勞工	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
5_GKS_	異聞錄	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
U:m0	簽書	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
`d^H	菜頭	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
g:Ci0i5_	關鍵戰役	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
q6B8Ck9i	黑膠唱片	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
|J4C=1PY	人格發展	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
qlpg	共構	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
E0LPyfx@	司法調查	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
SWZ_]O	小助理	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
TQ\c	抹滅	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
m0A_4L	書記長	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
n?p5	植栽	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
786[L_F0	標準不一	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0\S_CiKb	網路建設	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
FkxgE0	藏壽司	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
08p?3>pa	超時工作	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
F0[Z3;rh	一審宣判	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
5_p?q=bO	一時興起	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
B8Xi]OK_	交換禮物	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|JBX7W_`	人口老化	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
J:6J	偏鹹	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
L@[Ko=9i	儲存晶片	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Rd0U}^	太宰治	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
=M|Jsh_`	成人漫畫	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
Mdt2Mdt2	拜託拜託	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
I7NX	推友	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
FMq=9jkM	明星陣容	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ef9>S<	最終章	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
4K^=o=A_	民生經濟	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
@@DkCE:i	浮上檯面	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WY5_|JTJ	演藝人員	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
]Pp1	灑花	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
<@Ei}F2;	無限迴圈	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^=uh	生誕	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
0M\Y	萌點	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
wIYc	言葉	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
BZ>C`jhI	選擇困難	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
x7:95_	高收益	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9>EmSl	中二病	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|_cO	大洗	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
nOsO	姆魯	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
|?3@	尼崎	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
L_[[|?	布朗尼	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
VOE02@	比司吉	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
RlOD4>T:	硬碟空間	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ljm0N_S_	禁書目錄	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
xU=_PA	美麗華	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
9Kp?bO5_	臨時起意	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
2_}QrF9>_;	自我為中心	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
c=6J	英賢	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
a_Em	裕二	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
a_;f	裕貴	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
T0yS	西野	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
uhA_	誕祭	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
Q;X[	音檔	-2.41	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
^P@b	雅特	-2.30	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
7:WYWkR0	單眼相機	-2.30	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
j6rl	飛控	-2.31	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
G@z?	胡迪	-2.32	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
>lNX	碰友	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
^HR0Db	投機客	-2.33	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
y<hI	光南	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
_Mv4	同接	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
U_A1CR	庫拉索	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4LBL	長良	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|J_`	人化	-2.34	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0i3@	戰棋	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
2_nH{H	自由球	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
J1J1	鯊鯊	-2.35	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
T3Ef	歌枠	-2.36	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
S7ofiR	吹哨者	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Td0_0W	賴士葆	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
<i6WRiAM	電腦斷層	-2.37	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
RP[H	卡繆	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
8_8_Ef	秘密罪	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
G@ad	胡賽	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ve2f	備位	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
dM?lvT	洪孟楷	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
g:y<|O	觀光署	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
R@}I	隅田	-2.38	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
hH5jwI^j	仇恨言論	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
R0i_`l	機率性	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Z_Nbi_	註冊率	-2.39	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
QM<i6W	型電腦	-2.40	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
